2882.20,2813.50
2741.40,2825.60
2480.60,2630.90
2711.00,2570.00
2386.10,2508.60
2529.20,2425.70
2398.10,2436.50
2409.40,2393.50
2304.90,2431.90
2237.40,2290.70
2447.30,2344.40
2475.60,2457.80
2630.10,2501.30
2541.50,2555.90
2626.70,2559.00
2584.60,2614.70
2470.50,2498.10
2526.90,2458.50
2488.70,2514.90
2663.70,2578.30
2659.40,2738.70
2750.00,2685.00
2789.80,2777.00
2761.60,2782.50
2846.10,2805.10
2783.40,2795.60
2799.60,2799.30
2874.60,2842.40
2823.20,2845.60
2736.60,2784.80
2799.30,2787.90
2797.80,2810.40
2836.70,2812.60
2878.50,2854.70
2863.40,2910.00
2939.50,2918.50
2912.40,2930.90
2830.70,2869.10
2842.70,2815.00
2868.40,2868.90
2848.40,2883.10
2881.20,2878.30
2929.80,2908.80
2930.30,2915.50
2870.10,2939.50
2820.00,2865.90
2852.50,2794.50
2863.70,2829.90
2953.90,2913.90
2922.90,2948.60
2971.60,2953.60
2948.50,2969.90
2955.40,2948.10
2991.80,3004.10
3036.10,3015.70
3029.70,3046.60
3044.30,3025.20
3055.70,3038.80
3080.80,3064.80
3122.90,3098.90
3112.30,3111.60
3193.90,3163.80
3232.40,3199.90
3207.20,3213.30
3190.10,3213.40
3002.10,3123.50
3041.30,3071.00
3066.60,2993.80
3124.70,3131.00
3113.50,3136.10
3115.30,3101.60
3097.70,3140.30
3117.90,3094.40
3131.30,3138.70
3050.30,3114.40
3083.80,3046.60
3009.10,3073.20
3053.20,3018.60
3100.30,3050.20
3115.90,3105.90
3130.00,3143.60
3179.70,3155.30
3145.30,3166.40
3169.90,3153.10
3152.10,3176.20
3185.00,3152.50
3155.20,3205.10
3197.50,3141.10
3226.60,3226.00
3215.60,3208.40
3224.70,3224.20
3251.80,3224.30
3257.30,3268.50
3276.00,3254.90
3235.70,3271.60
3215.60,3218.60
3239.40,3219.80
3218.40,3234.30
3258.40,3227.20
3246.20,3231.80
3271.10,3270.40
3294.60,3288.30
3306.50,3289.90
3327.80,3317.40
3349.20,3323.20
3351.30,3340.10
3360.50,3356.00
3333.70,3370.30
3380.30,3355.50
3373.40,3372.90
3372.80,3368.70
3382.00,3380.90
3389.80,3387.00
3374.80,3392.50
3385.50,3360.50
3397.20,3386.00
3431.30,3418.10
3443.60,3435.90
3478.70,3450.00
3484.60,3485.10
3508.00,3494.70
3500.30,3509.70
3526.70,3507.40
3580.80,3543.80
3455.10,3564.70
3427.00,3453.60
3331.80,3371.90
3399.00,3369.80
3339.20,3412.60
3341.00,3352.70
3383.50,3363.60
3401.20,3407.70
3385.50,3411.20
3357.00,3346.90
3319.50,3357.40
3281.10,3285.60
3315.60,3295.80
3236.90,3320.10
3246.60,3226.10
3298.50,3236.70
3351.60,3333.90
3335.50,3350.90
3363.00,3341.20
3380.80,3385.90
3348.40,3338.90
3408.60,3367.30
3360.90,3408.70
3419.40,3384.60
3446.80,3434.30
3477.10,3459.70
3534.20,3500.00
3511.90,3534.00
3488.70,3515.50
3483.30,3453.70
3483.80,3493.50
3426.90,3493.70
3443.10,3439.40
3435.60,3439.90
3453.50,3438.50
3465.40,3464.90
3401.00,3441.40
3390.70,3403.20
3271.00,3342.50
3310.10,3277.20
3270.00,3293.60
3310.20,3296.20
3369.20,3336.20
3443.40,3406.50
3510.40,3485.70
3509.40,3508.30
3550.50,3583.00
3545.50,3543.30
3572.70,3563.20
3537.00,3562.70
3585.20,3552.60
3626.90,3600.20
3609.50,3610.30
3567.80,3612.10
3581.90,3559.40
3557.50,3579.30
3577.60,3566.80
3635.40,3594.50
3629.70,3635.50
3638.30,3638.60
3621.60,3634.20
3662.40,3645.90
3669.00,3653.80
3666.70,3668.30
3699.10,3670.90
3692.00,3694.70
3702.20,3683.10
3672.80,3706.00
3668.10,3659.10
3663.50,3656.10
3647.50,3675.30
3694.60,3666.40
3701.20,3696.20
3722.50,3713.70
3709.40,3722.40
3694.90,3684.30
3687.30,3698.10
3690.00,3693.40
3703.10,3694.00
3735.40,3723.00
3727.00,3750.00
3732.00,3736.20
3756.10,3733.30
3700.70,3764.60
3726.90,3698.00
3748.10,3712.20
3803.80,3764.70
3824.70,3815.10
3799.60,3803.10
3801.20,3801.60
3809.80,3802.20
3795.50,3815.00
3768.20,3788.70
3798.90,3781.90
3851.80,3816.20
3853.10,3857.50
3841.50,3844.20
3855.40,3851.70
3849.60,3863.00
3750.80,3836.80
3787.40,3755.80
3714.20,3778.10
3773.90,3731.20
3826.30,3791.80
3830.20,3840.30
3871.70,3836.70
3886.80,3878.30
3915.60,3892.60
3911.20,3910.50
3909.90,3920.80
3916.40,3916.40
3934.80,3911.70
3932.60,3939.60
3931.30,3918.50
3914.00,3915.90
3906.70,3921.20
3876.50,3885.60
3881.40,3857.10
3925.40,3873.70
3829.30,3915.80
3811.20,3839.70
3901.80,3842.50
3870.30,3903.60
3819.70,3864.00
3768.50,3818.50
3841.90,3793.60
3821.30,3844.40
3875.40,3851.90
3898.80,3892.00
3939.30,3915.50
3943.30,3924.50
3968.90,3943.00
3962.70,3973.60
3974.10,3949.60
3915.50,3953.50
3913.10,3913.10
3940.60,3916.50
3910.50,3937.60
3889.10,3919.90
3909.50,3879.30
3974.50,3917.10
3971.10,3969.30
3958.60,3963.30
3972.90,3967.20
4019.90,3992.80
4077.90,4034.40
4073.90,4075.60
4079.90,4074.30
4097.20,4089.90
4128.80,4096.10
4128.00,4124.70
4141.60,4130.10
4124.70,4141.60
4170.40,4139.80
4185.50,4174.10
4163.30,4179.80
4134.90,4159.20
4173.40,4128.40
4135.00,4170.50
4180.20,4138.80
4187.60,4185.00
4186.70,4188.20
4183.20,4185.10
4211.50,4206.10
4181.20,4198.10
4192.70,4192.00
4164.70,4179.00
4167.60,4177.10
4201.60,4169.10
4232.60,4210.30
4188.40,4228.30
4152.10,4150.30
4063.00,4130.60
4112.50,4075.00
4173.90,4129.60
4163.30,4169.90
4127.80,4165.90
4115.70,4098.40
4159.10,4122.00
4155.90,4168.60
4197.10,4170.20
4188.10,4205.90
4196.00,4191.60
4200.90,4201.90
4204.10,4210.80
4202.00,4216.50
4208.10,4206.80
4192.90,4191.40
4229.90,4206.10
4226.50,4229.30
4227.30,4233.80
4219.60,4233.00
4239.20,4228.60
4247.40,4242.90
4255.10,4248.30
4246.60,4255.30
4223.70,4248.90
4221.90,4220.40
4166.40,4204.80
4224.80,4173.40
4246.40,4224.60
4241.80,4249.30
4266.50,4257.00
4280.70,4274.40
4290.60,4284.90
4291.80,4293.20
4297.50,4290.60
4319.90,4300.70
4352.30,4326.60
4343.50,4356.50
4358.10,4351.00
4320.80,4321.10
4369.60,4329.40
4384.60,4372.40
4369.20,4381.10
4374.30,4380.10
4360.00,4369.00
4327.20,4367.40
4258.50,4296.40
4323.10,4265.10
4358.70,4331.10
4367.50,4361.30
4411.80,4381.20
4422.30,4409.60
4401.50,4416.40
4400.60,4402.90
4419.10,4403.60
4395.30,4395.10
4387.20,4406.90
4423.10,4392.70
4402.70,4415.90
4429.10,4408.90
4436.50,4429.10
4432.40,4437.80
4436.80,4435.80
4447.70,4442.20
4460.80,4446.10
4468.00,4464.80
4479.70,4461.60
4448.10,4462.10
4400.30,4440.90
4405.80,4382.40
4441.70,4410.60
4479.50,4450.30
4486.20,4484.40
4496.20,4490.40
4470.00,4493.80
4509.40,4474.10
4528.80,4513.80
4522.70,4529.80
4524.10,4528.80
4536.90,4534.50
4535.40,4532.40
4520.00,4535.40
4514.10,4518.10
4493.30,4513.00
4458.60,4506.90
4468.70,4474.80
4443.10,4479.30
4480.70,4447.50
4473.80,4477.10
4433.00,4469.70
4357.70,4402.90
4354.20,4374.40
4395.60,4367.40
4449.00,4406.80
4455.50,4438.00
4443.10,4442.10
4352.60,4419.50
4359.50,4362.40
4307.50,4370.70
4357.00,4317.20
4300.50,4348.80
4345.70,4309.90
4363.60,4319.60
4399.80,4383.70
4391.30,4406.50
4361.20,4385.40
4350.60,4368.30
4363.80,4358.00
4438.30,4386.80
4471.40,4447.70
4486.50,4463.70
4519.60,4497.30
4536.20,4524.40
4549.80,4532.20
4544.90,4546.10
4566.50,4553.70
4574.80,4578.70
4551.70,4580.20
4596.40,4562.80
4605.40,4572.90
4613.70,4610.60
4630.60,4613.30
4660.60,4630.60
4680.10,4662.90
4697.50,4699.30
4701.70,4701.50
4685.20,4707.20
4646.70,4670.30
4649.30,4659.40
4682.90,4655.20
4682.80,4689.30
4700.90,4679.40
4688.70,4701.50
4704.50,4700.70
4698.00,4708.40
4682.90,4712.00
4690.70,4678.50
4701.50,4675.80
4594.60,4664.60
4655.30,4628.80
4567.00,4640.20
4513.00,4602.80
4577.10,4504.70
4538.40,4589.50
4591.70,4548.40
4686.80,4632.00
4701.20,4690.90
4667.40,4691.00
4712.00,4687.60
4669.00,4710.30
4634.10,4643.00
4709.90,4636.50
4668.70,4719.10
4620.60,4652.50
