2510.00,2477.00
2447.90,2491.90
2531.90,2474.30
2549.70,2535.60
2574.40,2568.10
2585.00,2580.00
2596.60,2573.50
2596.30,2588.10
2582.60,2580.30
2610.30,2585.10
2616.10,2614.80
2636.00,2609.30
2670.70,2651.30
2632.90,2657.90
2638.70,2643.50
2642.30,2638.80
2664.80,2657.40
2643.80,2645.00
2640.00,2644.90
2681.10,2653.60
2704.10,2685.50
2706.50,2702.30
2724.90,2706.50
2737.70,2728.30
2731.60,2735.10
2706.10,2717.50
2707.90,2692.40
2709.80,2712.40
2744.70,2722.60
2753.00,2750.30
2745.70,2743.50
2775.60,2760.20
2779.80,2769.30
2784.70,2779.10
2774.90,2780.20
2792.70,2780.70
2796.10,2804.30
2793.90,2792.40
2792.40,2787.50
2784.50,2788.10
2803.70,2798.20
2792.80,2814.40
2789.70,2794.40
2771.40,2790.30
2748.90,2766.50
2743.10,2730.80
2783.30,2747.60
2791.50,2787.30
2810.90,2799.80
2808.50,2810.40
2822.50,2810.80
2832.90,2822.60
2832.60,2840.80
2824.20,2831.30
2854.90,2819.70
2800.70,2844.50
2798.40,2796.00
2818.50,2812.70
2805.40,2819.70
2815.40,2809.40
2834.40,2828.30
2867.20,2848.60
2867.20,2868.20
2873.40,2876.10
2879.40,2874.00
2892.70,2884.20
2895.80,2888.50
2878.20,2886.60
2888.20,2881.40
2888.30,2891.90
2907.40,2900.90
2905.60,2908.30
2907.10,2912.30
2900.40,2916.00
2905.00,2904.80
2908.00,2898.80
2933.70,2910.00
2927.20,2934.00
2926.20,2929.00
2939.90,2925.80
2943.00,2940.60
2945.80,2937.10
2923.70,2952.30
2917.50,2922.20
2945.60,2929.20
2932.50,2908.90
2884.10,2913.00
2879.40,2879.60
2870.70,2859.80
2881.40,2863.10
2811.90,2840.20
2834.40,2820.10
2851.00,2820.40
2876.30,2855.80
2859.50,2858.60
2840.20,2841.90
2864.40,2854.00
2856.30,2856.10
2822.20,2836.70
2826.10,2832.40
2802.40,2830.00
2783.00,2790.20
2788.90,2786.90
2752.10,2766.20
2744.40,2751.50
2803.30,2762.60
2826.20,2818.10
2843.50,2828.50
2873.30,2852.90
2886.70,2885.80
2885.70,2903.30
2879.80,2882.70
2891.60,2886.20
2887.00,2886.80
2889.70,2889.80
2917.80,2906.70
2926.50,2920.60
2954.20,2949.60
2950.50,2952.70
2945.30,2951.40
2917.40,2945.80
2913.80,2926.10
2924.90,2919.70
2941.80,2932.90
2964.30,2971.40
2973.00,2964.70
2995.80,2978.10
2990.40,2984.20
2975.90,2979.80
2979.60,2965.50
2993.10,2989.30
2999.90,2999.60
3013.80,3003.40
3014.30,3017.80
3004.00,3012.10
2984.40,3005.10
2995.10,2978.90
2976.60,3004.30
2985.00,2981.90
3005.50,2994.70
3019.60,2998.80
3003.70,3016.30
3025.90,3013.20
3021.00,3024.50
3013.20,3007.70
2980.40,3016.20
2953.60,2980.30
2932.10,2943.90
2844.70,2898.10
