206.24,101558400
203.76,85911000
211.87,118297200
222.64,100011900
220.58,105895200
230.35,125528400
230.54,84815400
223.66,78928200
227.93,71772900
225.67,64311300
233.99,87407100
254.11,133958400
244.08,147052200
246.28,83546700
246.59,83938500
238.21,119058600
239.66,106827000
248.04,93646500
239.90,106770900
243.13,85110000
246.07,93115500
234.91,88311000
231.47,66813000
225.67,86536200
236.48,122276100
228.30,81129300
224.53,89217900
223.65,65705700
221.18,83353800
224.12,70407600
209.68,94177200
205.73,139511700
196.63,101470800
190.56,132554700
196.58,100112700
192.28,97171200
192.62,110491800
187.82,118735200
195.59,92463300
193.63,78091800
202.15,103674300
201.56,84017700
206.38,85917900
210.28,79111800
208.41,68211000
207.97,54254700
201.71,69908400
190.95,90335700
199.68,72110700
201.71,67631100
201.20,78160200
199.59,49753800
203.37,71758800
203.30,48615900
205.90,61272000
199.79,53292300
201.62,66432300
205.53,68104200
207.77,73682700
206.94,74438100
207.90,57476700
218.86,93297600
226.61,137947200
223.96,97490100
229.57,64884600
226.92,52143900
226.57,56774700
225.97,55903500
226.30,81163500
219.86,69853500
214.88,56376000
217.60,68319900
218.98,54421500
228.57,77781000
222.85,62898300
217.79,64923600
216.87,60628800
214.74,49113000
215.41,63891300
220.17,46461300
218.43,41859900
216.42,45317100
214.46,43814700
219.21,76009800
214.93,98439900
215.66,48019800
225.78,91183800
229.07,88969200
236.56,100847400
236.58,64860900
236.97,51007800
238.21,38758800
233.03,46869000
237.92,44145900
236.66,40296900
235.94,29401800
240.75,52377300
239.06,50194500
228.72,68032200
221.90,71163900
229.66,61048200
224.49,42940500
226.75,44525700
235.43,60794700
236.16,39249300
237.07,37936800
233.72,39642900
237.31,41501400
243.64,55812600
245.24,62566200
244.70,39612900
244.13,38331900
244.52,45738300
250.97,60119400
251.29,56379000
251.62,42233100
245.42,45552600
247.67,68857500
248.16,55574700
251.94,46073100
252.33,41770200
253.16,84612600
243.39,74273100
246.46,48992100
250.65,45378900
251.21,35842500
258.13,64119000
263.79,84212100
259.19,76144200
260.44,62828700
258.49,53868000
258.41,51094200
260.51,91449900
260.20,55297800
260.92,43898400
264.54,57587400
261.83,50215800
263.98,42600900
268.57,66060000
270.36,42360300
272.77,36741600
281.01,56773800
290.04,72621600
288.09,52143300
288.60,42096300
298.00,94444500
303.23,68642400
341.62,188556300
339.48,187245000
345.95,115579500
359.01,81639600
371.33,89755200
402.86,168146100
390.67,128213400
404.62,103885500
409.97,76192200
407.36,64886400
387.65,100337100
341.17,177317400
355.98,128408100
354.50,67189800
344.47,76719300
337.80,104326800
351.58,79627200
363.00,94336200
365.46,62696700
379.02,64926900
385.62,99217500
369.68,108515100
372.00,67680600
360.64,35042700
379.00,58393500
381.59,81276000
365.00,68450400
361.53,73114800
338.32,92322000
336.34,81663000
350.58,56084700
356.32,41906400
334.60,59438400
339.01,59664300
322.14,78595500
319.50,70806300
325.33,75169200
308.97,82771500
310.86,100437300
299.98,56480100
312.84,71517900
336.29,93634200
355.67,92713200
364.65,71145900
362.82,60324000
362.06,56154000
356.78,47040900
352.26,40733700
399.93,103931400
383.20,100248300
362.71,80119800
354.90,90336600
342.32,84164700
352.71,91815000
354.80,66063300
368.74,83739000
343.85,97209900
349.87,72924300
343.50,66743400
331.88,75442500
332.09,70488600
314.63,103416000
310.00,151565700
306.13,86595900
312.47,104867400
276.37,147109500
282.12,134789100
312.24,104436000
310.42,73138200
301.89,66792900
297.05,78855600
307.77,73625400
302.45,60994500
307.33,50729100
310.67,52259400
301.52,66126900
286.67,79645800
291.92,67756500
307.48,57286200
307.80,51294300
292.12,55178400
285.66,68501700
273.84,83288100
254.68,95256900
266.92,135322200
269.96,76067700
290.14,99006900
288.12,74766900
293.30,74643300
279.76,61623600
279.43,66999600
268.19,72494100
274.80,80399100
286.32,59184000
279.43,58648500
265.12,67037100
255.46,71152200
267.30,66841200
280.08,84028800
290.53,66582900
301.80,100414200
307.05,81981600
331.33,105868500
333.04,120676200
337.97,68920800
336.88,62031600
363.95,102506100
366.52,73614900
364.66,59865000
359.20,48992700
361.53,54263100
381.82,82035900
363.75,80075100
348.59,89348400
352.42,79447200
341.83,55013700
325.31,59357100
328.98,65976000
340.79,55121100
328.33,58422300
334.76,51715200
342.72,49847700
325.73,70711200
336.26,105416400
335.02,69696600
332.67,68341200
292.14,136133700
293.84,76956300
292.50,124948500
290.25,88133100
300.98,75781500
303.08,63709500
317.54,81643800
291.09,92519100
288.55,72903000
262.37,90810300
266.68,84401700
244.67,97224600
242.67,140313000
256.53,92150700
241.46,86098500
253.87,80236200
236.60,87811800
236.47,90296700
221.30,144973200
224.97,88903500
209.39,89092500
219.60,92139300
235.91,106003200
253.21,89295000
252.75,101914500
246.79,77247900
258.33,93473100
234.52,112393800
238.28,84204600
238.89,72808500
241.87,76210500
239.71,96491400
232.23,97536600
215.74,102767400
220.89,97988700
233.00,119131800
213.10,107390700
216.76,92641800
237.04,122793000
236.09,101107500
235.07,104202600
245.71,95770800
244.92,89178300
232.66,90391200
228.49,82897200
224.47,94600500
227.26,74460300
233.07,84581100
231.73,71853600
244.54,81930600
250.76,101854200
234.34,99241200
233.07,87930900
237.04,97954500
238.31,78557400
240.07,69683100
240.55,82537500
245.53,80890200
247.50,88864200
271.71,142032300
272.24,103472700
268.43,64073400
258.86,66820800
274.82,88110000
280.90,84723000
297.15,95313000
297.28,117042900
300.59,95577600
307.40,80091000
308.63,72256200
288.17,113172900
290.42,98994000
283.33,86244600
294.36,94918800
286.63,70155000
300.03,79657200
309.32,89359200
306.56,88136400
304.00,68766000
302.87,47500500
296.67,61395300
289.91,55843200
296.45,63984900
297.10,57259800
296.07,53230000
288.09,57163900
284.82,41864700
277.70,50541800
275.61,52107300
277.16,54287000
270.21,50890100
274.42,55860000
283.70,50028900
289.26,53713100
299.68,54338100
304.42,48674600
292.13,68229600
302.61,72628700
303.75,64795500
303.35,87087800
309.07,60231200
308.73,61642800
300.80,62555700
288.59,70545400
275.33,63748400
276.01,58076900
282.94,61925200
287.81,54664800
268.21,77620600
265.25,67726600
242.40,98363500
249.44,109578500
240.81,86982700
238.13,69298400
223.07,83916800
222.96,67925000
216.50,77013200
217.24,66860700
221.72,91483000
204.99,94124500
219.35,79428800
220.19,75891900
222.04,66571500
207.28,117798100
214.44,75713800
211.25,100446800
222.42,96507900
224.64,85012500
225.09,61638800
228.52,69152400
227.54,61554300
227.82,62688800
214.98,63070300
215.31,56538800
207.47,98622200
197.08,93916500
191.30,128803400
177.59,127062700
190.72,132703000
195.97,114403600
190.95,92226600
194.42,91293800
186.92,66567600
183.17,64336000
180.19,76048900
167.87,92882700
169.91,78452300
183.20,109536700
182.86,50672700
182.92,92905200
180.83,83357100
194.70,109186400
194.70,80046200
194.86,73645900
182.45,93122700
179.82,92150800
174.04,84213300
173.44,97624500
179.05,104872300
167.82,109794500
160.95,175862700
156.80,140682300
157.67,122334500
150.23,139032200
149.87,139390600
137.80,159563300
137.57,145417400
125.35,210090300
123.15,166989700
109.10,208643400
112.71,221070500
121.82,221923300
123.18,157777300
108.10,231402800
113.64,180389000
110.34,157986300
113.06,220911100
119.77,190284000
118.85,167642500
123.22,183810800
123.56,169400900
122.40,180714100
131.49,186477000
128.78,195680300
127.17,170291900
133.42,138858100
143.75,203119200
143.89,158699100
144.43,192734300
160.27,234815100
177.90,306590600
166.66,230878800
173.22,196813500
181.41,213806300
188.27,217448300
189.98,232662000
194.76,186188100
196.81,186010300
201.29,180673600
207.32,215431400
196.89,204754100
194.64,172475500
209.25,216455700
214.24,181006400
202.04,229586500
208.31,213738500
197.37,180018600
200.86,191828500
202.07,146360000
196.88,142228100
207.63,161028300
205.71,153144900
202.77,156852800
190.90,181500700
197.79,154193300
193.81,128100100
187.71,148125800
182.00,151897800
172.92,170023800
173.44,191488900
174.48,167790300
183.26,143717900
180.45,145995600
184.13,121136800
180.13,133197100
183.25,129684400
197.58,153391400
191.15,150376400
192.22,144193900
190.41,116312400
191.81,120851600
189.19,98654600
193.88,123660000
195.28,110252200
207.46,170222100
194.77,169545900
192.58,126463800
185.52,133882500
185.06,123857900
184.51,142154600
186.79,115770900
180.54,150256300
185.90,112933000
185.00,96438700
187.04,116662200
184.31,92067000
180.59,125732700
162.99,210970800
165.08,123539000
162.55,140006600
160.67,121999300
153.75,153364100
160.19,127015200
164.31,122515800
161.83,109015000
160.31,128259700
160.61,119728000
161.20,95108500
170.06,107440900
171.79,112249400
169.15,88965000
168.54,119840700
172.08,103889900
167.98,157577100
166.35,105592500
166.52,98288800
173.86,125473600
176.89,109520300
180.14,136024200
188.87,132001400
185.77,156952100
182.90,137605100
184.47,96870700
193.17,162061500
201.16,128818700
203.93,150711700
207.52,148029900
213.97,164129000
217.61,151143100
221.31,146911600
224.57,185710800
234.86,164489700
244.40,199882300
249.83,150337900
258.71,162384300
256.79,170575500
255.90,160171200
260.54,167563700
274.45,165611200
259.46,211797100
264.61,166875900
256.60,176584100
241.05,179990600
250.21,164968200
256.24,159770800
257.50,131283400
261.77,112267600
279.82,119685900
282.48,131530900
276.54,120332100
274.43,113602000
269.61,119425400
269.79,91972400
271.99,95672100
277.90,112681500
281.38,119771100
290.38,131569600
293.34,112434700
291.26,142355400
262.90,175158300
260.02,161050100
269.06,136508500
265.28,112757300
264.35,95856200
255.71,103697300
266.44,111446000
267.43,84582200
261.07,83166000
254.11,101752900
259.32,97569100
253.86,99242600
251.45,111097900
249.70,96642200
242.19,101596300
245.34,109498600
242.65,98866600
239.76,98595300
232.96,88197600
225.60,112484500
219.22,120718400
215.49,135813700
231.28,135702700
233.19,130597900
236.86,101077600
230.04,99777400
238.59,106612200
238.82,107673700
257.18,134047600
256.90,121988400
258.08,108861700
245.01,132272500
256.49,129469600
251.92,116959800
251.49,115312900
248.50,118367700
273.58,174667900
267.48,135999900
271.30,111673700
276.04,107709800
274.39,133422800
265.28,101543300
266.50,103704000
262.59,122514600
255.70,119531000
244.88,127524100
246.99,104636600
244.12,101993600
240.50,136597200
246.38,117058900
250.22,128346200
251.60,123810400
246.53,101985300
261.16,129721600
260.05,119159200
260.53,117947000
259.67,101377900
263.62,122656000
262.99,103706300
258.87,111508100
251.12,102073800
253.92,88917200
254.85,93562900
242.68,125147800
220.11,170772700
211.99,137734000
212.08,150683400
216.52,118231100
212.42,107065100
205.76,115112600
207.30,94881200
197.36,136448200
200.84,118068300
205.66,121661700
218.51,125987600
219.96,119281000
219.27,117335800
222.18,116900100
222.11,106584800
209.98,142110500
214.65,130994000
223.71,140447600
237.41,149771600
242.84,150354000
233.59,136816800
234.30,142532800
235.60,116320100
241.20,122288000
234.21,117950600
235.45,65125200
236.08,112031800
246.72,148549900
244.14,135401300
240.08,132353200
238.83,121173500
235.58,104099800
238.72,137971100
239.37,126436200
242.64,107142300
243.84,102980100
239.74,97913900
237.01,95328300
239.29,146286300
251.05,160829200
253.50,135720800
252.08,116416500
257.22,106737400
247.14,125097000
254.50,109594200
252.54,93249800
256.61,86892400
261.44,106494400
253.18,113619900
248.48,100615300
